OffloadingDate,Shed,Station,Category,InternalWaybill,CtoNumber,CtoDate,ReferenceNo,Cwc,CwcDate,PurityNumber,PurityDate,Grade,Bags,NetWeight,Tonnes,CropYear,TicketType
7/15/2021 12:00:00 AM,ZAMIL-6,"TARKWA                                  ",V,FE0036932,269722,7/15/2021 12:00:00 AM,,TKDAP1407/023,7/15/2021 12:00:00 AM,TKD0139061,7/15/2021 12:00:00 AM,GD I,225,14235,14.01,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"TARKWA                                  ",V,FIR005711,0269719,7/15/2021 12:00:00 AM,,TKDAPQ1407/008,7/15/2021 12:00:00 AM,TKD0139150,7/15/2021 12:00:00 AM,GD I,300,18830,18.53,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"ASANKRAGWA                              ",W,FIR005710,0272560,7/15/2021 12:00:00 AM,,TKDAP1407/008,7/15/2021 12:00:00 AM,TKD0139053,7/15/2021 12:00:00 AM,GD I,300,18830,18.53,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"DUNKWA A                                ",W,OL0001052,269749,7/15/2021 12:00:00 AM,,TKDAPB1307/053,7/15/2021 12:00:00 AM,TKD0139171,7/15/2021 12:00:00 AM,GD I,206,13044.3,12.8383,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"DUNKWA A                                ",W,OL0001051,269749,7/15/2021 12:00:00 AM,,TKDAPA1307/53,7/15/2021 12:00:00 AM,TKD0139169,7/15/2021 12:00:00 AM,GD I,400,25328.7,24.9287,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"DUNKWA B                                ",W,OL0001053,269749,7/15/2021 12:00:00 AM,,TKDAPC1307/053,7/15/2021 12:00:00 AM,TKD0139170,7/15/2021 12:00:00 AM,GD I,28,1773,1.745,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"TWIFO NYINASE                           ",V,OL0000908,269717,7/15/2021 12:00:00 AM,,TKDAP1307/052,7/15/2021 12:00:00 AM,TKD0139172,7/15/2021 12:00:00 AM,GD I,390,24450,24.06,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"DADIESO A                               ",J,OL0001054,0272815,7/15/2021 12:00:00 AM,,TKDAP1407/055,7/15/2021 12:00:00 AM,TKD0139175,7/15/2021 12:00:00 AM,GD I,642,40738,40.096,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,ASSIN FOSU C,W,OL0001056,269551,7/15/2021 12:00:00 AM,,TKDAPA1407/054,7/15/2021 12:00:00 AM,TKD0139168,7/15/2021 12:00:00 AM,GD I,150,9481.6,9.3316,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"ASSIN FOSU A                            ",W,OL0001055,269551,7/15/2021 12:00:00 AM,,TKDAPB1407/054,7/15/2021 12:00:00 AM,TKD0139167,7/15/2021 12:00:00 AM,GD I,496,31352.4,30.8564,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI                                ",W,OL0000916,0272568,7/15/2021 12:00:00 AM,,TKDAP1407/057,7/15/2021 12:00:00 AM,TKD0138326,7/15/2021 12:00:00 AM,GD I,193,12236.5,12.0435,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI                                ",V,OL0000918,269724,7/15/2021 12:00:00 AM,,TKDAPB1407/057,7/15/2021 12:00:00 AM,TKD0138329,7/15/2021 12:00:00 AM,GD I,290,18386.4,18.0964,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",V,OL0000919,269724,7/15/2021 12:00:00 AM,,TKDAPA1407/057,7/15/2021 12:00:00 AM,TKD0138327,7/15/2021 12:00:00 AM,GD I,105,6657.2,6.5522,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI                                ",V,OL0000917,269724,7/15/2021 12:00:00 AM,,TKDAPC1407/057,7/15/2021 12:00:00 AM,TKD0138328,7/15/2021 12:00:00 AM,GD I,189,11982.9,11.7939,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,"ASSIN BREKU                             ",W,OL0001057,0272565,7/15/2021 12:00:00 AM,,TKDAP1407/059,7/15/2021 12:00:00 AM,TKD0139063,7/15/2021 12:00:00 AM,GD I,527,33333,32.806,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,PRESTEA,V,PB0004391,0269718,7/15/2021 12:00:00 AM,,TKDAP1307/016,7/15/2021 12:00:00 AM,TKD0139149,7/15/2021 12:00:00 AM,GD I,583,36777,36.194,2021 LC,
7/15/2021 12:00:00 AM,ZAMIL-6,ESIAMA-KIKAM,V,PB0004392,0269721,7/15/2021 12:00:00 AM,,TKDAPQ1407/017,7/15/2021 12:00:00 AM,TKD0139062,7/15/2021 12:00:00 AM,GD I,600,37880,37.28,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"W/AKROPONG B                            ",W,AD12142,0272559,7/14/2021 12:00:00 AM,,TKDAPY1307/005,7/14/2021 12:00:00 AM,TKD0139142,7/14/2021 12:00:00 AM,GD I,613,38607,37.994,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"DUNKWA B                                ",W,CAN0005108,269746,7/14/2021 12:00:00 AM,,TKDAP1207/005,7/14/2021 12:00:00 AM,TKD0139160,7/14/2021 12:00:00 AM,GD I,620,39160,38.54,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"ASSIN FOSU                              ",W,CKS003740,0272551,7/14/2021 12:00:00 AM,,TKDAPQ1207/017,7/14/2021 12:00:00 AM,TKD0139139,7/14/2021 12:00:00 AM,GD I,695,44665,43.97,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"TARKWA D                                ",V,FE0044943,269713,7/14/2021 12:00:00 AM,,TKDAP1207/016,7/14/2021 12:00:00 AM,TKD0139155,7/14/2021 12:00:00 AM,GD I,150,9430,9.28,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"DADIESO B                               ",J,FE0036926,0272812,7/14/2021 12:00:00 AM,,TKDAP1207/018,7/14/2021 12:00:00 AM,TKD0139273,7/14/2021 12:00:00 AM,GD I,693,43907,43.214,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,ASH BEKWAI,W,FE0044942,269744,7/14/2021 12:00:00 AM,,TKDAP1207/017,7/14/2021 12:00:00 AM,TKD0139140,7/14/2021 12:00:00 AM,GD I,160,10120,9.96,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"ENCHI C                                 ",W,FE0044941,269743,7/14/2021 12:00:00 AM,,TKDAP1207/015,7/14/2021 12:00:00 AM,TKD0139272,7/14/2021 12:00:00 AM,GD I,600,37800,37.2,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"TWIFO PRASO                             ",W,FIR005708,0269748,7/14/2021 12:00:00 AM,,TKDAPR1307/007,7/14/2021 12:00:00 AM,TKD0139143,7/14/2021 12:00:00 AM,GD I,650,41150,40.5,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",W,FLU0003786,0272553,7/14/2021 12:00:00 AM,,TKDAPO1207/007,7/14/2021 12:00:00 AM,TKD0139156,7/14/2021 12:00:00 AM,GD I,520,32712,32.192,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",V,FLU0003787,269714,7/14/2021 12:00:00 AM,,TKDAP1207/007,7/14/2021 12:00:00 AM,TKD0139157,7/14/2021 12:00:00 AM,GD I,43,2705,2.662,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"ASSIN FOSU                              ",W,KU002017,0272555,7/14/2021 12:00:00 AM,,TKDAPE1307/005,7/14/2021 12:00:00 AM,TKD0139154,7/14/2021 12:00:00 AM,GD I,741,46719,45.978,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"ASH/BEKWAI C                            ",W,NY0020311,0272556,7/14/2021 12:00:00 AM,,TKDAPT1307/005,7/14/2021 12:00:00 AM,0139145,7/14/2021 12:00:00 AM,GD I,486,30544.1,30.0581,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,ASH BEKWAI B,W,NY0020312,0272558,7/14/2021 12:00:00 AM,,TKDAPU1307/009,7/14/2021 12:00:00 AM,TKD0139147,7/14/2021 12:00:00 AM,GD I,300,18867.9,18.5679,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"TANOSO                                  ",W,OL0001099,0269742,7/14/2021 12:00:00 AM,,TKDAPY1207/049,7/14/2021 12:00:00 AM,TKD0139274,7/14/2021 12:00:00 AM,GD I,360,22767.3,22.4073,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"AWASO                                   ",W,OL0001098,0269742,7/14/2021 12:00:00 AM,,TKDAPP1207/049,7/14/2021 12:00:00 AM,TKD0139275,7/14/2021 12:00:00 AM,GD I,169,10688,10.519,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"AWASO                                   ",C,OL0001097,0272813,7/14/2021 12:00:00 AM,,TKDAPR1207/049,7/14/2021 12:00:00 AM,TKD0139138,7/14/2021 12:00:00 AM,GD I,131,8284.8,8.1538,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"W/AKROPONG A                            ",W,OL0000902,0269747,7/14/2021 12:00:00 AM,,TKDAPE1307/061,7/14/2021 12:00:00 AM,TKD0139144,7/14/2021 12:00:00 AM,GD I,759,47801,47.042,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"ELLUBO                                  ",V,OL0000903,0269715,7/14/2021 12:00:00 AM,,TKDAPT1307/050,7/14/2021 12:00:00 AM,TKD0139165,7/14/2021 12:00:00 AM,GD I,530,33530,33,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI                                ",W,OL0000910,0272557,7/14/2021 12:00:00 AM,,TKDAPQ1307/051,7/14/2021 12:00:00 AM,TKD0139163,7/14/2021 12:00:00 AM,GD I,290,18360,18.07,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"ENCHI B                                 ",W,OL0000909,0272557,7/14/2021 12:00:00 AM,,TKDAPW1307/051,7/14/2021 12:00:00 AM,TKD0139164,7/14/2021 12:00:00 AM,GD I,305,19165.5,18.8605,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"ASANKRAGWA                              ",W,OL0000911,0269747,7/14/2021 12:00:00 AM,,TKDAPR1307/051,7/14/2021 12:00:00 AM,TKD0139162,7/14/2021 12:00:00 AM,GD I,50,3165.5,3.1155,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"AIYINASE                                ",V,OCL0000975,0269712,7/14/2021 12:00:00 AM,,TKDAPD1207/003,7/14/2021 12:00:00 AM,TKD0139271,7/14/2021 12:00:00 AM,GD I,647,40813,40.166,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,A/ BEREKU,W,OCL0000974,269745,7/14/2021 12:00:00 AM,,TKDAP1307/004,7/14/2021 12:00:00 AM,TKD0139158,7/14/2021 12:00:00 AM,GD I,550,34714.2,34.1642,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,A/ BEREKU,W,OCL0000973,269745,7/14/2021 12:00:00 AM,,TKDAP1307/004,7/14/2021 12:00:00 AM,TKD0139159,7/14/2021 12:00:00 AM,GD I,101,6374.8,6.2738,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI                                ",W,OCL0000976,0272552,7/14/2021 12:00:00 AM,,TKDAPA1307/005,7/14/2021 12:00:00 AM,TKD0139141,7/14/2021 12:00:00 AM,GD I,200,12620,12.42,2021 LC,
7/14/2021 12:00:00 AM,ZAMIL-6,"ENCHI A                                 ",W,WCM0000338,0272554,7/14/2021 12:00:00 AM,,TKDAP1307/001,7/14/2021 12:00:00 AM,TKD0139161,7/14/2021 12:00:00 AM,GD I,600,37960,37.36,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"TWIFO NYINASE                           ",V,ACL002658,269711,7/13/2021 12:00:00 AM,,TKDAP1007/003,7/13/2021 12:00:00 AM,TKD0139374,7/13/2021 12:00:00 AM,GD I,540,34060,33.52,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"BOGOSO A                                ",W,AD12140,269740,7/13/2021 12:00:00 AM,,TKDAP1107/004,7/13/2021 12:00:00 AM,TKD0139151,7/13/2021 12:00:00 AM,GD I,600,37680,37.08,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",W,CM0001513,0272771,7/13/2021 12:00:00 AM,,TKDAPE1207/011,7/13/2021 12:00:00 AM,TKD0139370,7/13/2021 12:00:00 AM,GD I,496,31284,30.788,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",W,CM0001511,0272768,7/13/2021 12:00:00 AM,,TKDAPW1107/010,7/13/2021 12:00:00 AM,TKD0139256,7/13/2021 12:00:00 AM,GD I,584,36896,36.312,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"TARKWA A                                ",V,CM0001512,0269709,7/13/2021 12:00:00 AM,,TKDAPQ1207/012,7/13/2021 12:00:00 AM,TKD0139371,7/13/2021 12:00:00 AM,GD I,794,50306,49.512,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,ASH BEKWAI,W,CAN0005106,0272763,7/13/2021 12:00:00 AM,,TKDAP1107/003,7/13/2021 12:00:00 AM,TKD0139251,7/13/2021 12:00:00 AM,GD I,210,13290,13.08,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"DUNKWA A                                ",W,CAN0005107,0272770,7/13/2021 12:00:00 AM,,TKDAP1307/004,7/13/2021 12:00:00 AM,TKD0139368,7/13/2021 12:00:00 AM,GD I,600,37920,37.32,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"ASSIN FOSU                              ",W,CKS003739,0272774,7/13/2021 12:00:00 AM,,TKDAPO1107/016,7/13/2021 12:00:00 AM,TKD0139372,7/13/2021 12:00:00 AM,GD I,222,14038,13.816,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,A/ BEREKU,W,CKS003733,0272774,7/13/2021 12:00:00 AM,,TKDAPI1107/013,7/13/2021 12:00:00 AM,TKD0139260,7/13/2021 12:00:00 AM,GD I,200,12680,12.48,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"DABOASE/KIKAM                           ",V,CKS003738,0269710,7/13/2021 12:00:00 AM,,TKDAPY1107/015,7/13/2021 12:00:00 AM,TKD0139259,7/13/2021 12:00:00 AM,GD I,244,15456,15.212,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"S/BEKWAI                                ",W,CKS003735,0269741,7/13/2021 12:00:00 AM,,TKDAPT1107/014,7/13/2021 12:00:00 AM,TKD0139137,7/13/2021 12:00:00 AM,GD I,284,17932.6,17.6486,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"S/BEKWAI                                ",J,CKS003734,0272809,7/13/2021 12:00:00 AM,,TKDAPR1107/014,7/13/2021 12:00:00 AM,TKD0139136,7/13/2021 12:00:00 AM,GD I,375,23678.6,23.3036,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"S/BEKWAI                                ",R,CKS003736,0272811,7/13/2021 12:00:00 AM,,TKDAPA1107/014,7/13/2021 12:00:00 AM,TKD0139270,7/13/2021 12:00:00 AM,GD I,15,941.7,0.9267,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"S/BEKWAI                                ",C,CKS003737,0272810,7/13/2021 12:00:00 AM,,TKDAPP1107/014,7/13/2021 12:00:00 AM,TKD0139269,7/13/2021 12:00:00 AM,GD I,26,1641.7,1.6157,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"BOGOSO                                  ",W,FE0036924,269732,7/13/2021 12:00:00 AM,,TKDAP1107/013,7/13/2021 12:00:00 AM,TKD0139373,7/13/2021 12:00:00 AM,GD I,250,15810,15.56,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,ASSIN BEREKU B,W,FE0036925,0272773,7/13/2021 12:00:00 AM,,TKDAP1207/014,7/13/2021 12:00:00 AM,TKD0139367,7/13/2021 12:00:00 AM,GD I,194,12166,11.972,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"ELLUBO                                  ",V,FE0036923,269706,7/13/2021 12:00:00 AM,,TKDAP1107/012,7/13/2021 12:00:00 AM,TKD0139128,7/13/2021 12:00:00 AM,GD I,641,40579,39.938,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",W,FLU0003783,0272772,7/13/2021 12:00:00 AM,,TKDAP1107/004,7/13/2021 12:00:00 AM,TKD0139369,7/13/2021 12:00:00 AM,GD I,690,43430,42.74,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",W,FLU0003782,0272766,7/13/2021 12:00:00 AM,,TKDAP1107/005,7/13/2021 12:00:00 AM,TKD0139254,7/13/2021 12:00:00 AM,GD I,634,39946,39.312,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",V,FLU0003784,269707,7/13/2021 12:00:00 AM,,TKDAP1107/006,7/13/2021 12:00:00 AM,TKD0139257,7/13/2021 12:00:00 AM,GD I,212,13387,13.175,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",W,FLU0003785,0272766,7/13/2021 12:00:00 AM,,TKDAPA1107/006,7/13/2021 12:00:00 AM,TKD0139258,7/13/2021 12:00:00 AM,GD I,34,2147,2.113,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,OBUASI B,W,NY0019536,269733,7/13/2021 12:00:00 AM,,TKDAP1107/006,7/13/2021 12:00:00 AM,TKD0139375,7/13/2021 12:00:00 AM,GD I,797,50123,49.326,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,A/ BEREKU,W,NY0019535,269735,7/13/2021 12:00:00 AM,,TKDAP1107/007,7/13/2021 12:00:00 AM,TKD0139134,7/13/2021 12:00:00 AM,GD I,700,44240,43.54,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"ATIEKU                                  ",W,NY0019537,269735,7/13/2021 12:00:00 AM,,TKDAPA1107/008,7/13/2021 12:00:00 AM,TKD0139265,7/13/2021 12:00:00 AM,GD I,432,26995.4,26.5634,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"NTEFRAWASO                              ",W,NY0019539,269735,7/13/2021 12:00:00 AM,,TKDAPB1107/008,7/13/2021 12:00:00 AM,TKD0139267,7/13/2021 12:00:00 AM,GD I,284,17746.9,17.4629,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"NTEFRAWASO                              ",W,NY0019538,269735,7/13/2021 12:00:00 AM,,TKDAP1107/008,7/13/2021 12:00:00 AM,TKD0139266,7/13/2021 12:00:00 AM,GD I,75,4686.7,4.6117,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,BOGOSO INSU,W,OL001094,0272769,7/13/2021 12:00:00 AM,,TKDAPA1107/044,7/13/2021 12:00:00 AM,TKD0139131,7/13/2021 12:00:00 AM,GD I,150,9462.2,9.3122,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"BOGOSO A                                ",W,OL0001092,0272769,7/13/2021 12:00:00 AM,,TKDAPB1107/044,7/13/2021 12:00:00 AM,TKD0139130,7/13/2021 12:00:00 AM,GD I,85,5361.9,5.2769,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"BOGOSO A                                ",W,OL0001093,0272769,7/13/2021 12:00:00 AM,,TKDAPC1107/044,7/13/2021 12:00:00 AM,TKD0139129,7/13/2021 12:00:00 AM,GD I,500,31540.8,31.0408,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"ASSIN FOSU                              ",W,OL0001089,0272765,7/13/2021 12:00:00 AM,,TKDAP1107/041,7/13/2021 12:00:00 AM,TKD0139255,7/13/2021 12:00:00 AM,GD I,689,43571,42.882,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI B                              ",W,OL0001090,0272762,7/13/2021 12:00:00 AM,,TKDAPA1107/043,7/13/2021 12:00:00 AM,TKD0139253,7/13/2021 12:00:00 AM,GD I,597,37604.6,37.0076,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"ASANKRAGWA                              ",W,OL0001091,0272764,7/13/2021 12:00:00 AM,,TKDAPH1107/043,7/13/2021 12:00:00 AM,TKD0139252,7/13/2021 12:00:00 AM,GD I,150,9448.4,9.2984,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI                                ",V,OL0001095,269705,7/13/2021 12:00:00 AM,,TKDAPO1107/045,7/13/2021 12:00:00 AM,TKD0139362,7/13/2021 12:00:00 AM,GD I,295,18644.4,18.3494,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",V,OL0001096,269705,7/13/2021 12:00:00 AM,,TKDAPP1107/045,7/13/2021 12:00:00 AM,TKD0139363,7/13/2021 12:00:00 AM,GD I,400,25280.9,24.8809,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"BOGOSO C                                ",W,OL0001085,0272762,7/13/2021 12:00:00 AM,,TKDAPA1107/039,7/13/2021 12:00:00 AM,TKD0139364,7/13/2021 12:00:00 AM,GD I,321,20244.6,19.9236,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"TARKWA B                                ",V,OL0001084,269705,7/13/2021 12:00:00 AM,,TKDAPY1107/039,7/13/2021 12:00:00 AM,TKD0139365,7/13/2021 12:00:00 AM,GD I,274,17280.4,17.0064,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"DIASO B                                 ",W,OL0001086,269739,7/13/2021 12:00:00 AM,,TKDAPR1107/040,7/13/2021 12:00:00 AM,TKD0139153,7/13/2021 12:00:00 AM,GD I,200,12650000,12649.8,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"DIASO A                                 ",J,OL0001087,0272808,7/13/2021 12:00:00 AM,,TKDAPW1107/040,7/13/2021 12:00:00 AM,TKD0139051,7/13/2021 12:00:00 AM,GD I,20,1265,1.245,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"DIASO B                                 ",J,OL0001088,0272808,7/13/2021 12:00:00 AM,,TKDAPQ1107/040,7/13/2021 12:00:00 AM,TKD0139152,7/13/2021 12:00:00 AM,GD I,500,31625,31.125,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"AKONTOMBRA                              ",W,OL0005797,269737,7/13/2021 12:00:00 AM,,TKDAP1207/046,7/13/2021 12:00:00 AM,TKD0139268,7/13/2021 12:00:00 AM,GD I,700,44260,43.56,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"BOGOSO                                  ",W,OL0005795,269736,7/13/2021 12:00:00 AM,,TKDAPB1107/042,7/13/2021 12:00:00 AM,TKD0139133,7/13/2021 12:00:00 AM,GD I,550,34742,34.192,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"BOGOSO                                  ",W,OL0005796,269736,7/13/2021 12:00:00 AM,,TKDAPA1107/042,7/13/2021 12:00:00 AM,TKD0139132,7/13/2021 12:00:00 AM,GD I,50,3158.3,3.1083,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"DUNKWA A                                ",W,PB0004359,269738,7/13/2021 12:00:00 AM,,TKDAPB0907/012,7/13/2021 12:00:00 AM,TKD0139263,7/13/2021 12:00:00 AM,GD I,326,20492.2,20.1662,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"DUNKWA B                                ",W,PB0004358,269738,7/13/2021 12:00:00 AM,,TKDAPA0907/012,7/13/2021 12:00:00 AM,TKD0139264,7/13/2021 12:00:00 AM,GD I,244,15337.8,15.0938,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"ASSIN MANSO                             ",W,PB0004357,269734,7/13/2021 12:00:00 AM,,TKDAP0907/011,7/13/2021 12:00:00 AM,TKD0139366,7/13/2021 12:00:00 AM,GD I,582,36678,36.096,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"ASANKRAGWA B                            ",W,PB0004360,0272775,7/13/2021 12:00:00 AM,,TKDAPB1007/013,7/13/2021 12:00:00 AM,TKD0139262,7/13/2021 12:00:00 AM,GD I,246,15503.8,15.2578,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"ASANKRAGWA A                            ",W,PB0004361,0272775,7/13/2021 12:00:00 AM,,TKDAPA1007/013,7/13/2021 12:00:00 AM,TKD0139261,7/13/2021 12:00:00 AM,GD I,266,16764.2,16.4982,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"MANSO AMENFI                            ",W,PB0004354,0272767,7/13/2021 12:00:00 AM,,TKDAP0907/10,7/13/2021 12:00:00 AM,TKD0139127,7/13/2021 12:00:00 AM,GD I,627,39513,38.886,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"TARKWA B                                ",V,PB0004356,269708,7/13/2021 12:00:00 AM,,TKDAP1107/014,7/13/2021 12:00:00 AM,TKD0139126,7/13/2021 12:00:00 AM,GD I,147,9233,9.086,2021 LC,
7/13/2021 12:00:00 AM,ZAMIL-6,"AGONA AMENFI                            ",J,PB0004355,0272807,7/13/2021 12:00:00 AM,,TKDAP1107/015,7/13/2021 12:00:00 AM,TKD0139135,7/13/2021 12:00:00 AM,GD I,112,7088,6.976,2021 LC,
7/12/2021 12:00:00 AM,ZAMIL-6,"NSOKOTE                                 ",W,AD12139,269727,7/12/2021 12:00:00 AM,,TKDAP1007/003,7/12/2021 12:00:00 AM,TKD0139320,7/12/2021 12:00:00 AM,GD I,249,15633.9,15.3849,2021 LC,
7/12/2021 12:00:00 AM,ZAMIL-6,"OBUASI                                  ",W,AD12138,269727,7/12/2021 12:00:00 AM,,TKDAP1007/003,7/12/2021 12:00:00 AM,TKD0139321,7/12/2021 12:00:00 AM,GD I,464,29133.1,28.6691,2021 LC,
7/12/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",W,CM0001506,0272752,7/12/2021 12:00:00 AM,,TKDAPQ0907/006,7/12/2021 12:00:00 AM,TKD0139314,7/12/2021 12:00:00 AM,GD I,390,24635,24.245,2021 LC,
7/12/2021 12:00:00 AM,ZAMIL-6,"DADIESO                                 ",J,KU002016,0272805,7/12/2021 12:00:00 AM,,TKDAP1007/004,7/12/2021 12:00:00 AM,TKD0139322,7/12/2021 12:00:00 AM,GD I,628,39472,38.844,2021 LC,
7/12/2021 12:00:00 AM,ZAMIL-6,"SAMREBOI D                              ",V,CM0001505,0272874,7/12/2021 12:00:00 AM,,TKDAPE0907/006,7/12/2021 12:00:00 AM,TKD0139315,7/12/2021 12:00:00 AM,GD I,210,132650000,132649.79,2021 LC,
7/12/2021 12:00:00 AM,ZAMIL-6,"BOGOSO                                  ",W,CM0001507,0272752,7/12/2021 12:00:00 AM,,TKDAPW0807/005,7/12/2021 12:00:00 AM,TKD0139339,7/12/2021 12:00:00 AM,GD I,594,37426,36.832,2021 LC,
7/12/2021 12:00:00 AM,ZAMIL-6,"ASSIN FOSU                              ",W,CM0001509,0269726,7/12/2021 12:00:00 AM,,TKDAPQ1007/007,7/12/2021 12:00:00 AM,TKD0139324,7/12/2021 12:00:00 AM,GD I,300,18960,18.66,2021 LC,
7/12/2021 12:00:00 AM,ZAMIL-6,"BOGOSO                                  ",W,NT000624,0272799,7/12/2021 12:00:00 AM,,TKDAPO1007/001,7/12/2021 12:00:00 AM,TKD0139313,7/12/2021 12:00:00 AM,GD I,195,12305,12.11,2021 LC,
