OffloadingDate,Shed,Station,Category,InternalWaybill,CtoNumber,CtoDate,ReferenceNo,Cwc,CwcDate,PurityNumber,PurityDate,Grade,Bags,NetWeight,Tonnes,CropYear,TicketType
18/08/2021 00:00:00,COMM D,ANYINAM,W,OL0000393,0273703,18/08/2021 00:00:00,LC019/071,TEM1608/152,18/08/2021 00:00:00,TEM0000835,18/08/2021 00:00:00,GD I,298,18832.3,18.5343,2021 LC,
18/08/2021 00:00:00,COMM D,KADE,V,OL0000394,0273731,18/08/2021 00:00:00,LC019/071,TEM1608/152,18/08/2021 00:00:00,TEM0000839,18/08/2021 00:00:00,GD I,100,6319.6,6.2196,2021 LC,
18/08/2021 00:00:00,COMM D,ANYINAM,V,OL0000395,0273732,18/08/2021 00:00:00,LC019/071,TEM1608/152,18/08/2021 00:00:00,TEM0000837,18/08/2021 00:00:00,GD I,52,3286.2,3.2342,2021 LC,
18/08/2021 00:00:00,COMM D,SUHUM,W,OL0000396,0273730,18/08/2021 00:00:00,LC019/071,TEM1608/152,18/08/2021 00:00:00,TEM0000836,18/08/2021 00:00:00,GD I,60,3791.7,3.7317,2021 LC,
18/08/2021 00:00:00,COMM D,SUNYANI,W,FE0040622,0274371,18/08/2021 00:00:00,LC015/043,TEM1608/110,18/08/2021 00:00:00,TEM0113500,18/08/2021 00:00:00,GD I,200,12600,12.4,2021 LC,
18/08/2021 00:00:00,COMM D,SUHUM,W,FE0040621,0273704,18/08/2021 00:00:00,LC015/043,TEM1708/111,18/08/2021 00:00:00,TEM0000833,18/08/2021 00:00:00,GD I,180,11400,11.22,2021 LC,
18/08/2021 00:00:00,COMM D,SUNYANI,W,FE0040624,0273701,18/08/2021 00:00:00,LC015/043,TEM1708/112,18/08/2021 00:00:00,TEM0000840,18/08/2021 00:00:00,GD I,87,5520.9,5.4339,2021 LC,
18/08/2021 00:00:00,COMM D,GOASO,W,FE0040623,0273702,18/08/2021 00:00:00,LC015/043,TEM1708/112,18/08/2021 00:00:00,TEM0000834,18/08/2021 00:00:00,GD I,70,4442.1,4.3721,2021 LC,
17/08/2021 00:00:00,COMM D,NKAWKAW,J,OL0001726,0274369,17/08/2021 00:00:00,LC019/070,TEM1508/151,17/08/2021 00:00:00,TEM0113468,17/08/2021 00:00:00,GD I,500,31620,31.12,2021 LC,
17/08/2021 00:00:00,COMM D,OFFINSO,W,CK006850,0274354,17/08/2021 00:00:00,LC074/16/029,TEM1508/056,17/08/2021 00:00:00,TEM0113454,17/08/2021 00:00:00,GD I,202,12718,12.516,2021 LC,
17/08/2021 00:00:00,COMM D,SUHUM,W,CM0000125,0274358,17/08/2021 00:00:00,LC018/021,TEM1608/002/DS,17/08/2021 00:00:00,TEM0113466,17/08/2021 00:00:00,GD I,3,197,0.194,2021 LC,
17/08/2021 00:00:00,COMM D,GOASO,W,CM0000126,0274359,17/08/2021 00:00:00,LC018/021,TEM1608/002/DS,17/08/2021 00:00:00,TEM0113467,17/08/2021 00:00:00,GD I,3,197,0.194,2021 LC,
17/08/2021 00:00:00,COMM D,BONSU NKWANTA,W,KU004572,0274360,17/08/2021 00:00:00,LC006/024,TEM1608/037,17/08/2021 00:00:00,TEM0113464,17/08/2021 00:00:00,GD I,270,17054.6,16.7846,2021 LC,
17/08/2021 00:00:00,COMM D,BONSU NKWANTA,W,KU004573,0274361,17/08/2021 00:00:00,LC006/024,TEM1608/037,17/08/2021 00:00:00,TEM0113465,17/08/2021 00:00:00,GD I,335,21160.4,20.8254,2021 LC,
17/08/2021 00:00:00,COMM D,NYINAHIN,W,CK006834,0273622,17/08/2021 00:00:00,LC074/16/030,TEM1608/001/DS,17/08/2021 00:00:00,TEM0113460,17/08/2021 00:00:00,GD I,21,1324.9,1.3039,2021 LC,
17/08/2021 00:00:00,COMM D,AMPENIM,J,CK006835,0274357,17/08/2021 00:00:00,LC074/16/029,TEM1608/001/DS,17/08/2021 00:00:00,TEM0113456,17/08/2021 00:00:00,GD I,20,1261.8,1.2418,2021 LC,
17/08/2021 00:00:00,COMM D,ANHWIASO,W,CK006849,0273623,17/08/2021 00:00:00,LC074/16/030,TEM1608/001/DS,17/08/2021 00:00:00,TEM0113461,17/08/2021 00:00:00,GD I,4,252.4,0.2484,2021 LC,
17/08/2021 00:00:00,COMM D,OFFINSO,W,CK006837,0273620,17/08/2021 00:00:00,LC074/16/030,TEM1608/001/DS,17/08/2021 00:00:00,TEM0113462,17/08/2021 00:00:00,GD I,3,189.3,0.1863,2021 LC,
17/08/2021 00:00:00,COMM D,NYINAHIN,W,CK006838,0274356,17/08/2021 00:00:00,LC074/16/029,TEM1608/001/DS,17/08/2021 00:00:00,TEM0113457,17/08/2021 00:00:00,GD I,29,1829.6,1.8006,2021 LC,
17/08/2021 00:00:00,COMM D,ANHWIASO,W,CK006847,0273624,17/08/2021 00:00:00,LC074/16/030,TEM1608/001/DS,17/08/2021 00:00:00,TEM0113458,17/08/2021 00:00:00,GD I,2,126.2,0.1242,2021 LC,
17/08/2021 00:00:00,COMM D,NYINAHIN,J,CK006848,0273621,17/08/2021 00:00:00,LC074/16/030,TEM1608/018/DS,17/08/2021 00:00:00,TEM0113459,17/08/2021 00:00:00,GD I,9,567.8,0.5588,2021 LC,
17/08/2021 00:00:00,COMM D,ASAMANKESE,J,GCM0000524,0274353,17/08/2021 00:00:00,LC3/92/013,TEM1608/001/DS,17/08/2021 00:00:00,TEM0113451,17/08/2021 00:00:00,GD I,5,306.8,0.3018,2021 LC,
17/08/2021 00:00:00,COMM D,TEPA,J,GCM0000525,0274352,17/08/2021 00:00:00,LC3/92/013,TEM1608/001/DS,17/08/2021 00:00:00,TEM0113452,17/08/2021 00:00:00,GD I,2,122.7,0.1207,2021 LC,
17/08/2021 00:00:00,COMM D,TEPA,J,GCM0000526,0274351,17/08/2021 00:00:00,LC3/92/013,TEM1608/001/DS,17/08/2021 00:00:00,TEM0113453,17/08/2021 00:00:00,GD I,10,613.5,0.6035,2021 LC,
17/08/2021 00:00:00,COMM D,ANTOAKROM,W,CK007001,0274355,17/08/2021 00:00:00,LC074/16/029,TEM1608/057,17/08/2021 00:00:00,TEM0113455,17/08/2021 00:00:00,GD I,430,27210,26.78,2021 LC,
17/08/2021 00:00:00,COMM D,AKIM ODA,W,FE0040620,0273625,17/08/2021 00:00:00,LC015/042,TEM1608/109,17/08/2021 00:00:00,TEM0113463,17/08/2021 00:00:00,GD I,200,12720,12.52,2021 LC,
17/08/2021 00:00:00,COMM D,"JUASO ",W,NY00024593,0274363,17/08/2021 00:00:00,LC054/022,TEM1709/001/DS,17/08/2021 00:00:00,TEM0113469,17/08/2021 00:00:00,GD I,4,236,0.232,2021 LC,
17/08/2021 00:00:00,COMM D,"JUASO ",W,NY00024596,0274368,17/08/2021 00:00:00,LC054/022,TEM1708/001/DS,17/08/2021 00:00:00,TEM0113470,17/08/2021 00:00:00,GD I,2,118,0.116,2021 LC,
17/08/2021 00:00:00,COMM D,ASUMURA,W,NY00024594,0274362,17/08/2021 00:00:00,LC054/022,TEM1708/001/DS,17/08/2021 00:00:00,TEM0113471,17/08/2021 00:00:00,GD I,5,295,0.29,2021 LC,
17/08/2021 00:00:00,COMM D,ASUMURA,W,NY00024595,0274365,17/08/2021 00:00:00,LC054/022,TEM1708/001/DS,17/08/2021 00:00:00,TEM0113473,17/08/2021 00:00:00,GD I,6,354,0.348,2021 LC,
17/08/2021 00:00:00,COMM D,ASUMURA,W,NY00024597,0274367,17/08/2021 00:00:00,LC054/022,TEM1708/001/DS,17/08/2021 00:00:00,TEM0113472,17/08/2021 00:00:00,GD I,1,59,0.058,2021 LC,
17/08/2021 00:00:00,G/ ANNEX A,SWEDRU,W,PB0040926,0263695,17/08/2021 00:00:00,LC001/025,TEM1408/040,17/08/2021 00:00:00,TEM0144217,17/08/2021 00:00:00,GD I,198,12342,12.144,2021 LC,
16/08/2021 00:00:00,COMM D,BREMAN ASIKUMA,W,HAN0000263,0273617,16/08/2021 00:00:00,LC082/18/002,TEM1208/002,16/08/2021 00:00:00,TEM0112450,16/08/2021 00:00:00,GD I,109,6844.8,6.7358,2021 LC,
16/08/2021 00:00:00,COMM D,ASAMANKESE,W,HAN0000265,0273616,16/08/2021 00:00:00,LC082/18/002,TEM1208/002,16/08/2021 00:00:00,TEM0113477,16/08/2021 00:00:00,GD I,107,6719.2,6.6122,2021 LC,
16/08/2021 00:00:00,COMM D,CAPE COAST,W,OL0000895,0273700,16/08/2021 00:00:00,LC019/068,TEM1408/149,16/08/2021 00:00:00,TEM0112444,16/08/2021 00:00:00,GD I,700,44400,43.7,2021 LC,
16/08/2021 00:00:00,COMM D,TEPA,J,GCM0000520,0273697,16/08/2021 00:00:00,LC3/92/012,TEM1308/014,16/08/2021 00:00:00,TEM0112449,16/08/2021 00:00:00,GD I,110,6911.9,6.8019,2021 LC,
16/08/2021 00:00:00,COMM D,SUHUM,W,GCM0000522,0273696,16/08/2021 00:00:00,LC3/92/012,TEM1308/014,16/08/2021 00:00:00,TEM0112448,16/08/2021 00:00:00,GD I,36,2262.1,2.2261,2021 LC,
16/08/2021 00:00:00,COMM D,KADE,W,AD07955,0273644,16/08/2021 00:00:00,LC005/027,TEM1208/042,16/08/2021 00:00:00,TEM0113493,16/08/2021 00:00:00,GD I,200,12482.6,12.2826,2021 LC,
16/08/2021 00:00:00,COMM D,SWEDRU,W,AD07954,0273647,16/08/2021 00:00:00,LC005/028,TEM1208/042,16/08/2021 00:00:00,TEM0113491,16/08/2021 00:00:00,GD I,102,6366.1,6.2641,2021 LC,
16/08/2021 00:00:00,COMM D,ACHIASE,W,AD07958,0273646,16/08/2021 00:00:00,LC005/027,TEM1208/042,16/08/2021 00:00:00,TEM0113494,16/08/2021 00:00:00,GD I,90,5617.2,5.5272,2021 LC,
16/08/2021 00:00:00,COMM D,AKIM OFOASE,W,AD07957,0273648,16/08/2021 00:00:00,LC005/027,TEM1208/042,16/08/2021 00:00:00,TEM0113495,16/08/2021 00:00:00,GD I,94,5866.8,5.7728,2021 LC,
16/08/2021 00:00:00,COMM D,AKIM ODA,W,AD07956,0273645,16/08/2021 00:00:00,LC005/028,TEM1208/042,16/08/2021 00:00:00,TEM0113492,16/08/2021 00:00:00,GD I,100,6241.3,6.1413,2021 LC,
16/08/2021 00:00:00,COMM D,SUHUM,W,AD07960,0273649,16/08/2021 00:00:00,LC005/027,TEM1408/044,16/08/2021 00:00:00,TEM0113496,16/08/2021 00:00:00,GD I,200,12483.1,12.2831,2021 LC,
16/08/2021 00:00:00,COMM D,KADE,W,AD07962,0273615,16/08/2021 00:00:00,LC005/028,TEM1408/044,16/08/2021 00:00:00,TEM0113497,16/08/2021 00:00:00,GD I,145,9050.2,8.9052,2021 LC,
16/08/2021 00:00:00,COMM D,AKROSO,W,AD07959,0273650,16/08/2021 00:00:00,LC005/027,TEM1408/044,16/08/2021 00:00:00,TEM0113498,16/08/2021 00:00:00,GD I,168,10485.8,10.3178,2021 LC,
16/08/2021 00:00:00,COMM D,AKIM OFOASE,W,AD07961,0273613,16/08/2021 00:00:00,LC005/028,TEM1408/044,16/08/2021 00:00:00,TEM0113499,16/08/2021 00:00:00,GD I,96,5991.9,5.8959,2021 LC,
16/08/2021 00:00:00,COMM D,EFFIDUASE,W,AD07963,0273639,16/08/2021 00:00:00,LC005/026,TEM1308/043,16/08/2021 00:00:00,TEM0113476,16/08/2021 00:00:00,GD I,145,9085.2,8.9402,2021 LC,
16/08/2021 00:00:00,COMM D,NKAWIE,W,AD07966,0273607,16/08/2021 00:00:00,LC005/026,TEM1308/043,16/08/2021 00:00:00,TEM0113483,16/08/2021 00:00:00,GD I,128,8020.1,7.8921,2021 LC,
16/08/2021 00:00:00,COMM D,MANKRANSO,W,AD07964,0273605,16/08/2021 00:00:00,LC005/026,TEM1308/043,16/08/2021 00:00:00,TEM0113482,16/08/2021 00:00:00,GD I,80,5012.6,4.9326,2021 LC,
16/08/2021 00:00:00,COMM D,TEPA,J,AD07965,0273606,16/08/2021 00:00:00,LC005/026,TEM1308/043,16/08/2021 00:00:00,TEM0113480,16/08/2021 00:00:00,GD I,90,5639.1,5.5491,2021 LC,
16/08/2021 00:00:00,COMM D,CAPE COAST,W,OL0000894,0273638,16/08/2021 00:00:00,LC019/069,TEM1408/147,16/08/2021 00:00:00,TEM0112445,16/08/2021 00:00:00,GD I,791,49949,49.158,2021 LC,
16/08/2021 00:00:00,COMM D,SUHUM,W,CM0000121,0273695,16/08/2021 00:00:00,LC018/020,TEM1308/035,16/08/2021 00:00:00,TEM0112447,16/08/2021 00:00:00,GD I,174,11006,10.832,2021 LC,
16/08/2021 00:00:00,COMM D,SUHUM,W,CM0000122,0273641,16/08/2021 00:00:00,LC018/020,TEM1308/036,16/08/2021 00:00:00,TEM0113485,16/08/2021 00:00:00,GD I,180,11400,11.22,2021 LC,
16/08/2021 00:00:00,COMM D,SUHUM,W,CM0000123,0273642,16/08/2021 00:00:00,LC018/020,TEM1308/037,16/08/2021 00:00:00,TEM0113484,16/08/2021 00:00:00,GD I,161,10179,10.018,2021 LC,
16/08/2021 00:00:00,COMM D,"JUASO ",W,CM0000124,0273640,16/08/2021 00:00:00,LC018/020,TEM1308/038,16/08/2021 00:00:00,TEM0113481,16/08/2021 00:00:00,GD I,220,13900,13.68,2021 LC,
16/08/2021 00:00:00,COMM D,NEW EDUBIASE,W,AR0000383,0273698,16/08/2021 00:00:00,LC025/011,TEM1408/017,16/08/2021 00:00:00,TEM0112442,16/08/2021 00:00:00,GD I,100,6320,6.22,2021 LC,
16/08/2021 00:00:00,COMM D,NEW EDUBIASE,W,AR0000382,0273699,16/08/2021 00:00:00,LC025/011,TEM1408/017,16/08/2021 00:00:00,TEM0112443,16/08/2021 00:00:00,GD I,100,6320,6.22,2021 LC,
16/08/2021 00:00:00,COMM D,NEW EDUBIASE,W,FL0005920,0273637,16/08/2021 00:00:00,LC066/15/010,TEM1408/015,16/08/2021 00:00:00,TEM0112446,16/08/2021 00:00:00,GD I,250,15690,15.44,2021 LC,
16/08/2021 00:00:00,COMM D,"JUASO ",W,OL0000892,0273608,16/08/2021 00:00:00,LC019/069,TEM1508/004/DS,16/08/2021 00:00:00,TEM0113479,16/08/2021 00:00:00,GD I,69,4406.1,4.3371,2021 LC,
16/08/2021 00:00:00,COMM D,GOASO,W,OL0000893,0273609,16/08/2021 00:00:00,LC019/069,TEM1508/004/DS,16/08/2021 00:00:00,TEM0113478,16/08/2021 00:00:00,GD I,1,63.9,0.0629,2021 LC,
16/08/2021 00:00:00,COMM D,AKIM ODA,W,FE0040616,0273611,16/08/2021 00:00:00,LC015/041,TEM1508/108,16/08/2021 00:00:00,TEM0113486,16/08/2021 00:00:00,GD I,95,6045,5.95,2021 LC,
16/08/2021 00:00:00,COMM D,AKIM ODA,W,FE0040617,0273619,16/08/2021 00:00:00,LC015/042,TEM1408/107,16/08/2021 00:00:00,TEM0113489,16/08/2021 00:00:00,GD I,200,12650.9,12.4509,2021 LC,
16/08/2021 00:00:00,COMM D,AKIM ODA,W,FE0040619,0273643,16/08/2021 00:00:00,LC015/041,TEM1408/107,16/08/2021 00:00:00,TEM0113490,16/08/2021 00:00:00,GD I,165,10437,10.272,2021 LC,
16/08/2021 00:00:00,COMM D,ACHIASE,W,FE0040618,0273610,16/08/2021 00:00:00,LC015/041,TEM1408/107,16/08/2021 00:00:00,TEM0113488,16/08/2021 00:00:00,GD I,232,14675.1,14.4431,2021 LC,
16/08/2021 00:00:00,COMM D,KONONGO,W,FE0040615,0273612,16/08/2021 00:00:00,LC015/042,TEM1208/106,16/08/2021 00:00:00,TEM0113487,16/08/2021 00:00:00,GD I,200,11500,11.3,2021 LC,
16/08/2021 00:00:00,G/ ANNEX A,BREMAN ASIKUMA,W,OL0000898,0263694,16/08/2021 00:00:00,LC019/068,TEM1408/148,16/08/2021 00:00:00,TEM0144362,16/08/2021 00:00:00,GD I,313,19732.7,19.4197,2021 LC,
16/08/2021 00:00:00,G/ ANNEX A,BREMAN ASIKUMA,W,OL0000897,0263694,16/08/2021 00:00:00,LC019/068,TEM1408/148,16/08/2021 00:00:00,TEM0144363,16/08/2021 00:00:00,GD I,195,12293.6,12.0986,2021 LC,
16/08/2021 00:00:00,G/ ANNEX A,SWEDRU,W,OL0000896,0263694,16/08/2021 00:00:00,LC019/068,TEM1408/148,16/08/2021 00:00:00,TEM0144364,16/08/2021 00:00:00,GD I,130,8195.7,8.0657,2021 LC,
13/08/2021 00:00:00,COMM D,NKAWKAW,SS,AD038210,0273636,13/08/2021 00:00:00,LC005/025,TEM1108/041,13/08/2021 00:00:00,TEM0112400,13/08/2021 00:00:00,SS,1,62.7,0.0617,2021 LC,
13/08/2021 00:00:00,COMM D,AKIM ODA,W,OL0000888,0273629,13/08/2021 00:00:00,LC019/067,TEM1108/146,13/08/2021 00:00:00,TEM0112428,13/08/2021 00:00:00,GD I,180,11388.9,11.2089,2021 LC,
13/08/2021 00:00:00,COMM D,ACHIASE,W,OL0000889,0273630,13/08/2021 00:00:00,LC019/067,TEM1108/146,13/08/2021 00:00:00,TEM0112427,13/08/2021 00:00:00,GD I,200,12654.3,12.4543,2021 LC,
13/08/2021 00:00:00,COMM D,KADE,W,OL0000890,0273628,13/08/2021 00:00:00,LC019/067,TEM1108/146,13/08/2021 00:00:00,TEM0112431,13/08/2021 00:00:00,GD I,100,6327.2,6.2272,2021 LC,
13/08/2021 00:00:00,COMM D,AKIM ODA,W,OL0000891,0273601,13/08/2021 00:00:00,LC019/067,TEM1108/146,13/08/2021 00:00:00,TEM0112432,13/08/2021 00:00:00,GD I,330,20879.6,20.5496,2021 LC,
13/08/2021 00:00:00,COMM D,BONSU NKWANTA,J,AR0000381,0273689,13/08/2021 00:00:00,LC025/010,TEM1208/015,13/08/2021 00:00:00,TEM0112420,13/08/2021 00:00:00,GD I,185,11735,11.55,2021 LC,
13/08/2021 00:00:00,COMM D,HOHOE,W,PB0040900,0273631,13/08/2021 00:00:00,LC001/023,TEM1208/039,13/08/2021 00:00:00,TEM0112430,13/08/2021 00:00:00,GD I,171,10809,10.638,2021 LC,
13/08/2021 00:00:00,COMM D,CAPE COAST,W,FE0040609,0273694,13/08/2021 00:00:00,LC015/039,TEM1108/102,13/08/2021 00:00:00,TEM0112425,13/08/2021 00:00:00,GD I,180,11320,11.14,2021 LC,
13/08/2021 00:00:00,COMM D,CAPE COAST,W,FE0040610,0273690,13/08/2021 00:00:00,LC015/039,TEM1108/100,13/08/2021 00:00:00,TEM0112419,13/08/2021 00:00:00,GD I,180,11320,11.14,2021 LC,
13/08/2021 00:00:00,COMM D,CAPE COAST,W,FE0040611,0273692,13/08/2021 00:00:00,LC015/040,TEM1108/101,13/08/2021 00:00:00,TEM0112429,13/08/2021 00:00:00,GD I,180,11360,11.18,2021 LC,
13/08/2021 00:00:00,COMM D,SUNYANI,W,FE0040612,0273626,13/08/2021 00:00:00,LC015/039,TEM1208/103,13/08/2021 00:00:00,TEM0112426,13/08/2021 00:00:00,GD I,238,15062,14.824,2021 LC,
13/08/2021 00:00:00,COMM D,SUNYANI,W,FE0040613,0273691,13/08/2021 00:00:00,LC015/040,TEM1208/104,13/08/2021 00:00:00,TEM0112424,13/08/2021 00:00:00,GD I,200,12720,12.52,2021 LC,
13/08/2021 00:00:00,COMM D,SUNYANI,W,FE0040614,0273693,13/08/2021 00:00:00,LC015/040,TEM1208/105,13/08/2021 00:00:00,TEM0112422,13/08/2021 00:00:00,GD I,583,36597,36.014,2021 LC,
13/08/2021 00:00:00,COMM D,NEW EDUBIASE,W,FTS005418,0273687,13/08/2021 00:00:00,LC070/15/005,TEM1208/005,13/08/2021 00:00:00,TEM0112421,13/08/2021 00:00:00,GD I,600,37820,37.22,2021 LC,
13/08/2021 00:00:00,COMM D,KOFORIDUA,V,AD07951,0273604,13/08/2021 00:00:00,LC005/024,TEM1108/041,13/08/2021 00:00:00,TEM0112433,13/08/2021 00:00:00,GD I,148,9276.7,9.1287,2021 LC,
13/08/2021 00:00:00,COMM D,KOFORIDUA,V,AD04800,0273634,13/08/2021 00:00:00,LC005/024,TEM1108/041,13/08/2021 00:00:00,TEM0112439,13/08/2021 00:00:00,GD I,165,10342.3,10.1773,2021 LC,
13/08/2021 00:00:00,COMM D,SUHUM,W,AD07952,0273633,13/08/2021 00:00:00,LC005/024,TEM1106/041,13/08/2021 00:00:00,TEM0112437,13/08/2021 00:00:00,GD I,150,9402.1,9.2521,2021 LC,
13/08/2021 00:00:00,COMM D,NKAWKAW,J,AD04799,0273635,13/08/2021 00:00:00,LC005/024,TEM1108/041,13/08/2021 00:00:00,TEM0112436,13/08/2021 00:00:00,GD I,82,5139.8,5.0578,2021 LC,
13/08/2021 00:00:00,COMM D,NKAWKAW,J,AD07953,0273632,13/08/2021 00:00:00,LC005/024,TEM1108/041,13/08/2021 00:00:00,TEM0112438,13/08/2021 00:00:00,GD I,30,1880.4,1.8504,2021 LC,
13/08/2021 00:00:00,COMM D,NEW EDUBIASE,W,EL0008700,0273602,13/08/2021 00:00:00,LC077/18/003,TEM1208/003,13/08/2021 00:00:00,TEM0112435,13/08/2021 00:00:00,GD I,150,9498,9.348,2021 LC,
13/08/2021 00:00:00,COMM D,NEW EDUBIASE,W,EL0008654,0273603,13/08/2021 00:00:00,LC077/18/003,TEM1208/003,13/08/2021 00:00:00,TEM0112434,13/08/2021 00:00:00,GD I,100,6332,6.232,2021 LC,
13/08/2021 00:00:00,COMM D,KEDJEBI,J,AR0000886,0273688,13/08/2021 00:00:00,LC025/010,TEM1308/001/DS,13/08/2021 00:00:00,TEM0112423,13/08/2021 00:00:00,GD I,2,118,0.116,2021 LC,
12/08/2021 00:00:00,G/ ANNEX A,BREMAN ASIKUMA,W,ADN0000177,0263693,12/08/2021 00:00:00,LC085/002,TEM1008/002,12/08/2021 00:00:00,TEM0144377,12/08/2021 00:00:00,GD I,170,10762.5,10.5925,2021 LC,
12/08/2021 00:00:00,G/ ANNEX A,BREMAN ASIKUMA,W,ADN0000173,0263693,12/08/2021 00:00:00,LC085/002,TEM1008/002,12/08/2021 00:00:00,TEM0144376,12/08/2021 00:00:00,GD I,568,35959.5,35.3915,2021 LC,
12/08/2021 00:00:00,G/ ANNEX A,ANHWIASO,J,CJL0005276,0262232,12/08/2021 00:00:00,LC092/20/017,TEM1108/001/DS,12/08/2021 00:00:00,TEM0144272,12/08/2021 00:00:00,GD I,7,448.8,0.4418,2021 LC,
12/08/2021 00:00:00,G/ ANNEX A,SUHUM,J,CJL0005277,0262233,12/08/2021 00:00:00,LC092/20/017,TEM1108/001/DS,12/08/2021 00:00:00,TEM0144273,12/08/2021 00:00:00,GD I,2,128.2,0.1262,2021 LC,
12/08/2021 00:00:00,G/ ANNEX A,BONSU NKWANTA,J,AR0000380,0262231,12/08/2021 00:00:00,LC025/009,TEM1108/014,12/08/2021 00:00:00,TEM0118759,12/08/2021 00:00:00,GD I,185,11735,11.55,2021 LC,
12/08/2021 00:00:00,G/ ANNEX A,OFFINSO,W,CK006845,0263691,12/08/2021 00:00:00,LC074/16/028,TEM1108/055,12/08/2021 00:00:00,TEM0144274,12/08/2021 00:00:00,GD I,206,12934,12.728,2021 LC,
12/08/2021 00:00:00,G/ ANNEX A,EFFIDUASE,W,CK006846,0263691,12/08/2021 00:00:00,LC074/16/028,TEM1108/054,12/08/2021 00:00:00,TEM0144275,12/08/2021 00:00:00,GD I,500,31540,31.04,2021 LC,
12/08/2021 00:00:00,G/ ANNEX A,BREMAN ASIKUMA,W,NCS0000002,0263692,12/08/2021 00:00:00,LC97/002,TEM1108/002,12/08/2021 00:00:00,TEM0144378,12/08/2021 00:00:00,GD I,240,15240,15,2021 LC,
12/08/2021 00:00:00,COMM D,GOASO,W,PB0040896,0273680,12/08/2021 00:00:00,LC001/022,TEM0708/037,12/08/2021 00:00:00,TEM0112406,12/08/2021 00:00:00,GD I,142,8949.9,8.8079,2021 LC,
12/08/2021 00:00:00,COMM D,BONSU NKWANTA,W,FE0040606,0273681,12/08/2021 00:00:00,LC015/038,TEM1108/096,12/08/2021 00:00:00,TEM0112404,12/08/2021 00:00:00,GD I,647,40753,40.106,2021 LC,
12/08/2021 00:00:00,COMM D,AKIM ODA,W,FE0040607,0273685,12/08/2021 00:00:00,LC015/036,TEM1108/097,12/08/2021 00:00:00,TEM0112417,12/08/2021 00:00:00,GD I,238,15082,14.844,2021 LC,
12/08/2021 00:00:00,COMM D,AKIM ODA,W,FE0040851,0273682,12/08/2021 00:00:00,LC015/037,TEM1108/001/DS,12/08/2021 00:00:00,TEM0112408,12/08/2021 00:00:00,GD I,1,63.6,0.0626,2021 LC,
12/08/2021 00:00:00,COMM D,AKIM ODA,W,FE0040852,0273683,12/08/2021 00:00:00,LC015/037,TEM1108/001/DS,12/08/2021 00:00:00,TEM0112409,12/08/2021 00:00:00,GD I,15,954.6,0.9396,2021 LC,
12/08/2021 00:00:00,COMM D,KOFORIDUA,W,FE0040853,0260595,12/08/2021 00:00:00,LC015/037,TEM1108/001/DS,12/08/2021 00:00:00,TEM0112410,12/08/2021 00:00:00,GD I,4,254.6,0.2506,2021 LC,
12/08/2021 00:00:00,COMM D,SUHUM,W,FE0040854,0260596,12/08/2021 00:00:00,LC015/037,TEM1108/001/DS,12/08/2021 00:00:00,TEM0112411,12/08/2021 00:00:00,GD I,5,318.2,0.3132,2021 LC,
12/08/2021 00:00:00,COMM D,NYINAHIN,W,FE0040855,0260597,12/08/2021 00:00:00,LC015/037,TEM1108/001/DS,12/08/2021 00:00:00,TEM0112412,12/08/2021 00:00:00,GD I,23,1463.8,1.4408,2021 LC,
12/08/2021 00:00:00,COMM D,BONSU NKWANTA,W,FE0040856,0260598,12/08/2021 00:00:00,LC015/037,TEM1108/001/DS,12/08/2021 00:00:00,TEM0112413,12/08/2021 00:00:00,GD I,1,63.6,0.0626,2021 LC,
12/08/2021 00:00:00,COMM D,AKIM OFOASE,W,FE0040857,0260599,12/08/2021 00:00:00,LC015/036,TEM1108/001/DS,12/08/2021 00:00:00,TEM0112414,12/08/2021 00:00:00,GD I,3,190.9,0.1879,2021 LC,
12/08/2021 00:00:00,COMM D,NYINAHIN,W,FE0040858,0260600,12/08/2021 00:00:00,LC015/036,TEM1108/001/DS,12/08/2021 00:00:00,TEM0112415,12/08/2021 00:00:00,GD I,2,127.3,0.1253,2021 LC,
12/08/2021 00:00:00,COMM D,ASAMANKESE,W,FE0040859,0273684,12/08/2021 00:00:00,LC015/036,TEM1108/001/DS,12/08/2021 00:00:00,TEM0112416,12/08/2021 00:00:00,GD I,2,127.3,0.1253,2021 LC,
12/08/2021 00:00:00,COMM D,ASAMANKESE,W,FE0040608,0273686,12/08/2021 00:00:00,LC015/036,TEM1108/098,12/08/2021 00:00:00,TEM0112418,12/08/2021 00:00:00,GD I,532,33688,33.156,2021 LC,
12/08/2021 00:00:00,COMM D,MIM,W,PB0040897,0273679,12/08/2021 00:00:00,LC001/022,TEM0709/037,12/08/2021 00:00:00,TEM0112405,12/08/2021 00:00:00,GD I,2,126.1,0.1241,2021 LC,
11/08/2021 00:00:00,COMM D,AKIM OFOASE,W,CK006843,0260570,11/08/2021 00:00:00,LC074/16/027,TEM0808/052,11/08/2021 00:00:00,TEM0112389,11/08/2021 00:00:00,GD I,215,13565,13.35,2021 LC,
11/08/2021 00:00:00,COMM D,ANTOAKROM,W,CK006844,0260569,11/08/2021 00:00:00,LC074/16/027,TEM0908/053,11/08/2021 00:00:00,TEM0112388,11/08/2021 00:00:00,GD I,200,12680,12.48,2021 LC,
